Basket ID,Basket Display Name,Status,Reviewed On,Reviewed,On,Reviewed By
7468,"Ainsworth, W. Harrison -- Jack Sheppard","Reviewed, Changed",1/25/2017 11:14:21,1/25/2017,11:14:21,Alex
26111,AFDC (Aid to Families with Dependent Children),"Reviewed, Changed",1/25/2017 11:10:29,1/25/2017,11:10:29,Alex
43863,posthumanism,"Reviewed, Changed",1/25/2017 11:03:47,1/25/2017,11:03:47,Alex
45671,"human, ideas of -- posthuman","Reviewed, Changed",1/25/2017 11:00:12,1/25/2017,11:00:12,Alex
6541,"Ahmed, Sara -- ""Orientations Matter""","Reviewed, Changed",1/24/2017 17:49:46,1/24/2017,17:49:46,Alex
45588,matter,"Reviewed, Changed",1/24/2017 17:49:27,1/24/2017,17:49:27,Alex
10004,"Ahmed, Ahmed","Reviewed, Changed",1/24/2017 17:45:32,1/24/2017,17:45:32,Alex
9501,American Geographical Society,"Reviewed, Changed",1/24/2017 17:44:37,1/24/2017,17:44:37,Alex
32645,"Agnos, Mayor Art","Reviewed, Changed",1/24/2017 17:39:43,1/24/2017,17:39:43,Alex
26657,Loss,"Reviewed, Changed",1/24/2017 17:35:33,1/24/2017,17:35:33,Alex
26659,Loss -- Middlemarch,"Reviewed, Changed",1/24/2017 17:35:28,1/24/2017,17:35:28,Alex
26658,Loss -- Marner,"Reviewed, Changed",1/24/2017 17:35:13,1/24/2017,17:35:13,Alex
26660,Loss -- Freud on,"Reviewed, Changed",1/24/2017 17:35:05,1/24/2017,17:35:05,Alex
26661,Loss -- and John Cross,"Reviewed, Changed",1/24/2017 17:34:29,1/24/2017,17:34:29,Alex
26665,Loss -- and George Lewes,"Reviewed, Changed",1/24/2017 17:34:12,1/24/2017,17:34:12,Alex
26664,Loss -- and Eliot's sister Chrissey,"Reviewed, Changed",1/24/2017 17:33:55,1/24/2017,17:33:55,Alex
26663,Loss -- and Eliot's mother,"Reviewed, Changed",1/24/2017 17:33:43,1/24/2017,17:33:43,Alex
26690,"Eliot, George, writings -- Romola","Reviewed, Changed",1/24/2017 17:31:15,1/24/2017,17:31:15,Alex
26467,Aggression -- Mill,"Reviewed, Changed",1/24/2017 15:50:28,1/24/2017,15:50:28,Alex
26465,Aggression -- Marner,"Reviewed, Changed",1/24/2017 15:47:11,1/24/2017,15:47:11,Alex
26471,Aggression -- Kohut on,"Reviewed, Changed",1/24/2017 15:45:48,1/24/2017,15:45:48,Alex
26470,Aggression -- Kernberg on,"Reviewed, Changed",1/24/2017 15:45:16,1/24/2017,15:45:16,Alex
26464,Aggression -- Felix,"Reviewed, Changed",1/24/2017 15:43:41,1/24/2017,15:43:41,Alex
26462,Aggression -- Bowlby on,"Reviewed, Changed",1/24/2017 15:43:09,1/24/2017,15:43:09,Alex
13986,"Bowlby, John","Reviewed, Changed",1/24/2017 15:43:02,1/24/2017,15:43:02,Alex
26469,Aggression -- and Eliot,"Reviewed, Changed",1/24/2017 15:41:36,1/24/2017,15:41:36,Alex
26463,Aggression -- and characters in Bede,"Reviewed, Changed",1/24/2017 15:40:37,1/24/2017,15:40:37,Alex
17739,"Krochmal, Nachman -- on aggadah","Reviewed, Changed",1/24/2017 15:38:45,1/24/2017,15:38:45,Alex
35353,"Gilmore, Grant","Reviewed, Changed",1/24/2017 15:37:42,1/24/2017,15:37:42,Alex
38765,"Ages of American Law, The (Gilmore)","Reviewed, Changed",1/24/2017 15:37:15,1/24/2017,15:37:15,Alex
17735,"Ages, Arnold","Reviewed, Changed",1/24/2017 15:36:39,1/24/2017,15:36:39,Alex
14586,Afro-centrism,"Reviewed, Changed",1/24/2017 15:20:01,1/24/2017,15:20:01,Alex
33832,Afro-American Teacher's Forum,"Reviewed, Changed",1/24/2017 15:19:32,1/24/2017,15:19:32,Alex
33831,Afro-American Teacher's Association,"Reviewed, Changed",1/24/2017 15:19:20,1/24/2017,15:19:20,Alex
14585,African American -- studies,"Reviewed, Changed",1/24/2017 15:18:11,1/24/2017,15:18:11,Alex
5537,Afrika Islam,"Reviewed, Changed",1/24/2017 15:15:41,1/24/2017,15:15:41,Alex
5536,Afrika Bambaataa (hip-hop DJ),"Reviewed, Changed",1/24/2017 15:13:46,1/24/2017,15:13:46,Alex
36188,Africology,"Reviewed, Changed",1/24/2017 15:13:04,1/24/2017,15:13:04,Alex
43852,African diasporic cosmologies -- anti-racist implications of,"Reviewed, Changed",1/24/2017 13:52:33,1/24/2017,13:52:33,Alex
43849,African diasporic cosmologies,"Reviewed, Changed",1/24/2017 13:51:17,1/24/2017,13:51:17,Alex
42464,"African Americans -- poverty, post-WW II","Reviewed, Changed",1/24/2017 13:45:17,1/24/2017,13:45:17,Alex
44355,race -- African Americans conflated with nature,"Reviewed, Changed",1/24/2017 13:41:10,1/24/2017,13:41:10,Alex
22310,African-American males,"Reviewed, Changed",1/24/2017 13:24:05,1/24/2017,13:24:05,Alex
382,African Americans,"Reviewed, Changed",1/24/2017 12:20:35,1/24/2017,12:20:35,Alex
17404,General Agreement on Tariffs and Trade (GATT),"Reviewed, Changed",1/24/2017 12:13:45,1/24/2017,12:13:45,Alex
17299,City trade assemblies,"Reviewed, Changed",1/24/2017 12:12:57,1/24/2017,12:12:57,Alex
32206,American Federation of Labor (AFL),"Reviewed, Changed",1/24/2017 12:06:55,1/24/2017,12:06:55,Alex
42459,Affordable Care Act (ACA),"Reviewed, Changed",1/24/2017 12:05:11,1/24/2017,12:05:11,Alex
33830,Affirmative action -- link to Black anti-Semitism,"Reviewed, Changed",1/24/2017 12:04:02,1/24/2017,12:04:02,Alex
34461,Affirmative action -- in Clinton health care program,"Reviewed, Changed",1/24/2017 12:01:13,1/24/2017,12:01:13,Alex
34462,Affirmative action -- Clinton's cabinet and,"Reviewed, Changed",1/24/2017 11:58:44,1/24/2017,11:58:44,Alex
34460,Affirmative action -- Clinton and,"Reviewed, Changed",1/24/2017 11:57:05,1/24/2017,11:57:05,Alex
39278,Reflections of an Affirmative Action Baby (Carter),"Reviewed, Changed",1/24/2017 11:49:35,1/24/2017,11:49:35,Alex
15328,Affectlessness,"Reviewed, Changed",1/24/2017 11:40:28,1/24/2017,11:40:28,Alex
42458,"AFDC (Aid to Families with Dependent Children) -- out-of-wedlock children, limits on","Reviewed, Changed",1/24/2017 11:33:26,1/24/2017,11:33:26,Alex
42457,AFDC (Aid to Families with Dependent Children) -- expansion of,"Reviewed, Changed",1/24/2017 11:33:20,1/24/2017,11:33:20,Alex
14827,Aesthetics and Ideology (Levine),"Reviewed, Changed",1/24/2017 11:32:34,1/24/2017,11:32:34,Alex
7466,aestheticism,"Reviewed, Changed",1/24/2017 11:27:28,1/24/2017,11:27:28,Alex
8584,Aesthesis,"Reviewed, Changed",1/24/2017 11:24:05,1/24/2017,11:24:05,Alex
9500,AdWords,"Reviewed, Changed",1/24/2017 11:22:37,1/24/2017,11:22:37,Alex
30233,Advocate magazine,"Reviewed, Changed",1/24/2017 11:18:34,1/24/2017,11:18:34,Alex
32205,Advertising Federation of America,"Reviewed, Changed",1/23/2017 14:13:05,1/23/2017,14:13:05,Alex
9499,Advertisers,"Reviewed, Changed",1/23/2017 14:12:10,1/23/2017,14:12:10,Alex
12507,Adulthood,"Reviewed, Changed",1/23/2017 14:00:09,1/23/2017,14:00:09,Alex
12505,adultery,"Reviewed, Changed",1/23/2017 13:59:53,1/23/2017,13:59:53,Alex
2879,"Ann Arbor, MI","Reviewed, Changed",1/23/2017 13:54:14,1/23/2017,13:54:14,Alex
767,Michigan.,"Reviewed, Changed",1/23/2017 13:53:34,1/23/2017,13:53:34,Alex
347,television.,"Reviewed, Changed",1/23/2017 13:31:47,1/23/2017,13:31:47,Alex
9711,Internet Protocol Television,"Reviewed, Changed",1/23/2017 13:30:28,1/23/2017,13:30:28,Alex
2151,China Central Television (CCTV),"Reviewed, Changed",1/23/2017 13:28:24,1/23/2017,13:28:24,Alex
4131,The Show,"Reviewed, Changed",1/23/2017 12:27:39,1/23/2017,12:27:39,Alex
11944,Victoria Forest School (VFS),"Reviewed, Changed",1/23/2017 12:23:07,1/23/2017,12:23:07,Alex
46084,Other -- culture as,"Reviewed, Changed",1/23/2017 12:20:40,1/23/2017,12:20:40,Alex
62,culture(s),"Reviewed, Changed",1/23/2017 12:15:34,1/23/2017,12:15:34,Alex
33110,"Adorno, Theodore","Reviewed, Changed",1/23/2017 12:08:11,1/23/2017,12:08:11,Alex
9999,Adorable Care Act,"Reviewed, Changed",1/23/2017 12:07:39,1/23/2017,12:07:39,Alex
25301,Adoption of children,"Reviewed, Changed",1/23/2017 12:06:24,1/23/2017,12:06:24,Alex
40170,"Adolescents, urban -- trials of","Reviewed, Changed",1/23/2017 12:04:10,1/23/2017,12:04:10,Alex
40162,Adolescents -- urban,"Reviewed, Changed",1/23/2017 12:03:52,1/23/2017,12:03:52,Alex
31171,advertisements,"Reviewed, Changed",1/23/2017 11:44:23,1/23/2017,11:44:23,Alex
26107,Admission to the legal bar -- discriminatory practices in South Carolina,"Reviewed, Changed",1/23/2017 11:42:25,1/23/2017,11:42:25,Alex
17318,Compensatory relief against employer,"Reviewed, Changed",1/23/2017 11:40:42,1/23/2017,11:40:42,Alex
17350,discrimination,"Reviewed, Changed",1/23/2017 11:37:48,1/23/2017,11:37:48,Alex
13962,"Adler, Alfred","Reviewed, Changed",1/23/2017 11:29:45,1/23/2017,11:29:45,Alex
10425,LGB,"Reviewed, Changed",1/23/2017 11:28:22,1/23/2017,11:28:22,Alex
17731,Abraham,"Reviewed, Changed",1/23/2017 11:19:21,1/23/2017,11:19:21,Alex
46046,Abuse -- of others,"Reviewed, Changed",1/23/2017 11:16:09,1/23/2017,11:16:09,Alex
29475,"Vulnerability, pornography and sexualization","Reviewed, Changed",1/20/2017 15:05:54,1/20/2017,15:05:54,Alex
7435,"Vygotsky, L. S.","Reviewed, Changed",1/20/2017 15:05:29,1/20/2017,15:05:29,Alex
6912,V-Tech (Village Tech High),"Reviewed, Changed",1/20/2017 14:59:13,1/20/2017,14:59:13,Alex
7429,V-Tech (Village Tech High) -- principal at,"Reviewed, Changed",1/20/2017 14:59:08,1/20/2017,14:59:08,Alex
6911,California -- continuation high school in,"Reviewed, Changed",1/20/2017 14:56:55,1/20/2017,14:56:55,Alex
13932,Voter Research and Surveys,"Reviewed, Changed",1/20/2017 14:46:59,1/20/2017,14:46:59,Alex
9465,"Walter, John","Reviewed, Changed",1/20/2017 14:46:01,1/20/2017,14:46:01,Alex
18087,Vorstellungen,"Reviewed, Changed",1/20/2017 14:45:29,1/20/2017,14:45:29,Alex
15554,"""representation""","Reviewed, Changed",1/20/2017 14:41:54,1/20/2017,14:41:54,Alex
17742,Alexander the Great,"Reviewed, Changed",1/20/2017 14:40:03,1/20/2017,14:40:03,Alex
30146,"Solzhenitsyn, Aleksandr","Reviewed, Changed",1/20/2017 14:36:38,1/20/2017,14:36:38,Alex
19422,Slavophilism Nerzhin -- Gleb (Solzhenitsyn),"Reviewed, Changed",1/20/2017 14:36:32,1/20/2017,14:36:32,Alex
19548,Samsonov (Solzhenitsyn),"Reviewed, Changed",1/20/2017 14:36:20,1/20/2017,14:36:20,Alex
19292,Kostoglotov (Solzhenitsyn),"Reviewed, Changed",1/20/2017 14:36:09,1/20/2017,14:36:09,Alex
30150,"Solzhenitsyn, Aleksandr -- One Day in the Life of Ivan Denisovich","Reviewed, Changed",1/20/2017 14:35:42,1/20/2017,14:35:42,Alex
30147,"Solzhenitsyn, Aleksandr -- The Cancer Ward","Reviewed, Changed",1/20/2017 14:35:25,1/20/2017,14:35:25,Alex
30149,"Solzhenitsyn, Aleksandr -- The Gulag Archipelago","Reviewed, Changed",1/20/2017 14:35:14,1/20/2017,14:35:14,Alex
30148,"Solzhenitsyn, Aleksandr -- The First Circle","Reviewed, Changed",1/20/2017 14:35:03,1/20/2017,14:35:03,Alex
19686,"Vorotyntseva, Alina (Solzhenitsyn)","Reviewed, Changed",1/20/2017 14:33:41,1/20/2017,14:33:41,Alex
19570,Saint Sergei of Radonezh,"Reviewed, Changed",1/20/2017 14:32:40,1/20/2017,14:32:40,Alex
44492,"voodoo cosmology -- in Hurston (""hoodoo"")","Reviewed, Changed",1/20/2017 14:14:41,1/20/2017,14:14:41,Alex
44071,"Hurston, Zora Neale -- fear and terror in","Reviewed, Changed",1/20/2017 14:09:14,1/20/2017,14:09:14,Alex
44329,"Hurston, Zora Neale","Reviewed, Changed",1/20/2017 14:08:46,1/20/2017,14:08:46,Alex
44489,voodoo cosmology -- as a dialectic of the ephemeral and eternal,"Reviewed, Changed",1/20/2017 13:57:25,1/20/2017,13:57:25,Alex
43851,voodoo cosmology,"Reviewed, Changed",1/20/2017 13:49:24,1/20/2017,13:49:24,Alex
17213,"Von Voigt, Emmy","Reviewed, Changed",1/20/2017 13:48:10,1/20/2017,13:48:10,Alex
8173,Emmy,"Reviewed, Changed",1/20/2017 13:47:59,1/20/2017,13:47:59,Alex
18282,Budapest -- Germans in,"Reviewed, Changed",1/20/2017 13:45:25,1/20/2017,13:45:25,Alex
18281,Budapest -- expulsion of Jews,"Reviewed, Changed",1/20/2017 13:43:02,1/20/2017,13:43:02,Alex
18280,Budapest -- antisemitic activity in,"Reviewed, Changed",1/20/2017 13:42:37,1/20/2017,13:42:37,Alex
18284,Budapest -- pogroms,"Reviewed, Changed",1/20/2017 13:41:37,1/20/2017,13:41:37,Alex
18283,Budapest -- Jewish population in,"Reviewed, Changed",1/20/2017 13:41:05,1/20/2017,13:41:05,Alex
2396,"Ranke, Leopold von","Reviewed, Changed",1/20/2017 13:05:52,1/20/2017,13:05:52,Alex
23267,"Von Cranach, Mario","Reviewed, Changed",1/20/2017 13:04:16,1/20/2017,13:04:16,Alex
1559,Wakfu,"Reviewed, Changed",1/20/2017 13:01:55,1/20/2017,13:01:55,Alex
14249,"Volkan, Vamik D.","Reviewed, Changed",1/20/2017 13:01:16,1/20/2017,13:01:16,Alex
8555,Volcker rule,"Reviewed, Changed",1/20/2017 12:57:55,1/20/2017,12:57:55,Alex
4299,"Wabindato, Sharleen","Reviewed, Changed",1/20/2017 12:57:18,1/20/2017,12:57:18,Alex
29474,Voices of Thai Women,"Reviewed, Changed",1/20/2017 12:48:38,1/20/2017,12:48:38,Alex
36753,Voices from the Shadows: Women with Disabilities Speak Out,"Reviewed, Changed",1/20/2017 12:47:14,1/20/2017,12:47:14,Alex
32697,"Voice and visibility -- sacrifice of, in civil rights strategies","Reviewed, Changed",1/20/2017 12:38:29,1/20/2017,12:38:29,Alex
32688,Civil rights strategies,"Reviewed, Changed",1/20/2017 12:37:11,1/20/2017,12:37:11,Alex
15982,"Central Intelligence Agency, exclusion of gay men and lesbian from employment","Reviewed, Changed",1/20/2017 11:50:10,1/20/2017,11:50:10,Alex
33096,Voice and visibility -- as unacceptable for lesbians,"Reviewed, Changed",1/20/2017 11:48:52,1/20/2017,11:48:52,Alex
32843,Voice and visibility,"Reviewed, Changed",1/20/2017 11:46:21,1/20/2017,11:46:21,Alex
21249,"Vogel, Ezra","Reviewed, Changed",1/20/2017 11:39:11,1/20/2017,11:39:11,Alex
35590,"Voeller, Bruce","Reviewed, Changed",1/20/2017 11:38:30,1/20/2017,11:38:30,Alex
27697,"Voegelin, Florence Marie","Reviewed, Changed",1/20/2017 11:38:16,1/20/2017,11:38:16,Alex
27696,"Voegelin, Charles Frederick","Reviewed, Changed",1/20/2017 11:37:48,1/20/2017,11:37:48,Alex
7065,"Gregory, Anne","Reviewed, Changed",1/20/2017 11:12:52,1/20/2017,11:12:52,Alex
31112,vocation -- for Debs,"Reviewed, Changed",1/20/2017 11:10:08,1/20/2017,11:10:08,Alex
25562,"Vlastos, Gregory","Reviewed, Changed",1/20/2017 11:07:35,1/20/2017,11:07:35,Alex
19682,Vlas (Nekrasov),"Reviewed, Changed",1/20/2017 11:07:25,1/20/2017,11:07:25,Alex
28243,"Vivien, Renée -- Woman of the Wolf The","Reviewed, Changed",1/20/2017 11:06:45,1/20/2017,11:06:45,Alex
28242,"Vivien, Renée -- Woman Appeared to Me, A","Reviewed, Changed",1/20/2017 10:56:30,1/20/2017,10:56:30,Alex
28241,"Vivien, Renée -- ""Vanquished Woman""","Reviewed, Changed",1/20/2017 10:56:09,1/20/2017,10:56:09,Alex
28240,"Vivien, Renée -- ""Thus Will I Speak""","Reviewed, Changed",1/20/2017 10:53:01,1/20/2017,10:53:01,Alex
27804,"Barney, Natalie Clifford -- ""Tomb of Renée Vivien, The""","Reviewed, Changed",1/20/2017 10:52:00,1/20/2017,10:52:00,Alex
43686,Health Policy Advisory Committee (Health/PAC) -- Vital Signs,"Reviewed, Changed",1/20/2017 10:51:00,1/20/2017,10:51:00,Alex
223,"Wineburg, Samuel","Reviewed, Changed",1/20/2017 10:49:23,1/20/2017,10:49:23,Alex
46053,"Art -- ""my art""","Reviewed, Changed",1/19/2017 16:34:44,1/19/2017,16:34:44,Alex
9267,"SHANTI (Sciences, Humanities, and Arts Network of Technological Initiatives)","Reviewed, Changed",1/19/2017 16:34:38,1/19/2017,16:34:38,Alex
3831,National Endowment for the Arts (NEA),"Reviewed, Changed",1/19/2017 16:34:10,1/19/2017,16:34:10,Alex
7853,"Nation, The","Reviewed, Changed",1/19/2017 15:49:43,1/19/2017,15:49:43,Alex
4039,Prison Creative Arts Project theater workshops,"Reviewed, Changed",1/19/2017 15:31:54,1/19/2017,15:31:54,Alex
11957,"Visscher, Adrie","Reviewed, Changed",1/19/2017 14:32:13,1/19/2017,14:32:13,Alex
5526,WAD,"Reviewed, Changed",1/19/2017 14:29:15,1/19/2017,14:29:15,Alex
5525,visplane,"Reviewed, Changed",1/19/2017 14:28:57,1/19/2017,14:28:57,Alex
19681,"Viskovatyi, Pavel Aleksandrovich","Reviewed, Changed",1/19/2017 14:28:37,1/19/2017,14:28:37,Alex
2676,English-language learners (ELL),"Reviewed, Changed",1/17/2017 15:42:14,1/17/2017,15:42:14,Alex
7050,"Gee, J. P. -- on identities as learners","Reviewed, Changed",1/17/2017 15:41:27,1/17/2017,15:41:27,Alex
7145,"learners, identities as","Reviewed, Changed",1/17/2017 15:41:08,1/17/2017,15:41:08,Alex
4984,Vail ski area,"Reviewed, Changed",1/17/2017 15:28:18,1/17/2017,15:28:18,Alex
24507,"Quantico, Virginia","Reviewed, Changed",1/17/2017 15:27:21,1/17/2017,15:27:21,Alex
32160,"Visitors, The","Reviewed, Changed",1/13/2017 16:56:48,1/13/2017,16:56:48,Alex
31110,"vision, as metaphor for moral (in)capacity -- Welch's use of","Reviewed, Changed",1/13/2017 16:56:30,1/13/2017,16:56:30,Alex
31109,"vision, as metaphor for moral (in)capacity -- Phillips's use of","Reviewed, Changed",1/13/2017 16:55:44,1/13/2017,16:55:44,Alex
31107,"vision, as metaphor for moral (in)capacity -- McCarthy's use of","Reviewed, Changed",1/13/2017 16:55:15,1/13/2017,16:55:15,Alex
31106,"vision, as metaphor for moral (in)capacity -- Emerson's ""transparent eyeball""","Reviewed, Changed",1/13/2017 16:53:41,1/13/2017,16:53:41,Alex
31104,"vision, as metaphor for moral (in)capacity -- Debs's use of","Reviewed, Changed",1/13/2017 16:53:08,1/13/2017,16:53:08,Alex
31035,sleep (as metaphor for moral failure) -- in American Revolution,"Reviewed, Changed",1/13/2017 16:50:51,1/13/2017,16:50:51,Alex
31103,"vision, as metaphor for moral (in)capacity","Reviewed, Changed",1/13/2017 16:50:27,1/13/2017,16:50:27,Alex
2097,Visa,"Reviewed, Changed",1/13/2017 16:21:29,1/13/2017,16:21:29,Alex
31102,virtue -- Welch and,"Reviewed, Changed",1/13/2017 16:20:47,1/13/2017,16:20:47,Alex
31100,"Debs, Eugene -- on virtue and manhood","Reviewed, Changed",1/13/2017 16:18:09,1/13/2017,16:18:09,Alex
6336,virtuality,"Reviewed, Changed",1/13/2017 16:13:27,1/13/2017,16:13:27,Alex
7411,"place, concept of -- in virtual environments","Reviewed, Changed",1/13/2017 16:11:58,1/13/2017,16:11:58,Alex
23135,Learning -- from authority,"Reviewed, Changed",1/13/2017 16:08:32,1/13/2017,16:08:32,Alex
212,virtual -- environments,"Reviewed, Changed",1/13/2017 15:51:24,1/13/2017,15:51:24,Alex
38291,Virgin -- Mary,"Reviewed, Changed",1/13/2017 15:36:19,1/13/2017,15:36:19,Alex
4294,Virginia Center for the Creative Arts,"Reviewed, Changed",1/13/2017 15:33:47,1/13/2017,15:33:47,Alex
26451,University of Virginia (UVA),"Reviewed, Changed",1/13/2017 15:31:59,1/13/2017,15:31:59,Alex
20188,Virginia,"Reviewed, Changed",1/13/2017 15:30:57,1/13/2017,15:30:57,Alex
22237,Virgin and Child image,"Reviewed, Changed",1/13/2017 15:29:20,1/13/2017,15:29:20,Alex
14248,"Viorst, Milton","Reviewed, Changed",1/13/2017 15:23:08,1/13/2017,15:23:08,Alex
40274,Danger -- and male friends,"Reviewed, Changed",1/13/2017 15:19:46,1/13/2017,15:19:46,Alex
5385,fear,"Reviewed, Changed",1/13/2017 15:17:44,1/13/2017,15:17:44,Alex
40719,Violence -- in school studied,"Reviewed, Changed",1/13/2017 15:14:04,1/13/2017,15:14:04,Alex
7407,violence,"Reviewed, Changed",1/13/2017 15:13:26,1/13/2017,15:13:26,Alex
12434,"Shakespeare, works of -- Twelfth Night","Reviewed, Changed",1/13/2017 12:36:16,1/13/2017,12:36:16,Alex
12477,Viola (Twelfth Night),"Reviewed, Changed",1/13/2017 12:36:00,1/13/2017,12:36:00,Alex
12254,"Brontë, Charlotte -- Jane Eyre","Reviewed, Changed",1/13/2017 12:23:03,1/13/2017,12:23:03,Alex
12476,Vindication pattern -- in The Mayor of Casterbridge,"Reviewed, Changed",1/13/2017 12:20:46,1/13/2017,12:20:46,Alex
12299,"Shakespeare, works of -- Measure for Measure","Reviewed, Changed",1/13/2017 12:17:59,1/13/2017,12:17:59,Alex
12470,Vincentio (Measure for Measure),"Reviewed, Changed",1/13/2017 12:17:39,1/13/2017,12:17:39,Alex
36392,"Gilligan, Carol: A Different Voice","Reviewed, Changed",1/13/2017 12:14:20,1/13/2017,12:14:20,Alex
6856,"Village People, ""Go West""","Reviewed, Changed",1/13/2017 12:08:28,1/13/2017,12:08:28,Alex
37168,Village of Arlington Heights v. Metropolitan Housing Development Corporation,"Reviewed, Changed",1/13/2017 12:07:31,1/13/2017,12:07:31,Alex
5163,Jungle Island (Village Island),"Reviewed, Changed",1/13/2017 12:06:16,1/13/2017,12:06:16,Alex
4292,Villa El Salvador,"Reviewed, Changed",1/13/2017 12:05:23,1/13/2017,12:05:23,Alex
32006,Salvador,"Reviewed, Changed",1/13/2017 12:04:43,1/13/2017,12:04:43,Alex
13928,Views,"Reviewed, Changed",1/13/2017 11:59:40,1/13/2017,11:59:40,Alex
44258,"Burroughs, John","Reviewed, Changed",1/13/2017 11:50:20,1/13/2017,11:50:20,Alex
35834,Television -- viewer response to gay and lesbian characters on,"Reviewed, Changed",1/13/2017 11:41:53,1/13/2017,11:41:53,Alex
46054,"Men, The","Reviewed, Changed",1/12/2017 17:14:49,1/12/2017,17:14:49,Alex
31816,In Country (Mason),"Reviewed, Changed",1/12/2017 16:59:20,1/12/2017,16:59:20,Alex
3102,Vietnam Veterans Memorial,"Reviewed, Changed",1/12/2017 16:47:29,1/12/2017,16:47:29,Alex
32112,Vietnam veteran -- physically disabled,"Reviewed, Changed",1/12/2017 14:14:16,1/12/2017,14:14:16,Alex
45751,"Mass, the","Reviewed, Changed",1/12/2017 14:10:16,1/12/2017,14:10:16,Alex
32107,Vietnam veteran -- class action court case,"Reviewed, Changed",1/12/2017 14:08:17,1/12/2017,14:08:17,Alex
20248,Class action,"Reviewed, Changed",1/12/2017 14:08:03,1/12/2017,14:08:03,Alex
32157,Vietnam: The Heartland Remembers (Beesley),"Reviewed, Changed",1/12/2017 14:02:43,1/12/2017,14:02:43,Alex
32153,Vietnam -- art,"Reviewed, Changed",1/11/2017 15:25:39,1/11/2017,15:25:39,Alex
32098,National Liberation Front,"Reviewed, Changed",1/11/2017 15:24:17,1/11/2017,15:24:17,Alex
1037,"A-Team, The","Reviewed, Changed",1/11/2017 15:01:00,1/11/2017,15:01:00,Alex
128,video mash-ups,"Reviewed, Changed",1/11/2017 14:55:29,1/11/2017,14:55:29,Alex
1345,M*A*S*H,"Reviewed, Changed",1/11/2017 14:55:17,1/11/2017,14:55:17,Alex
