topic_id,topic_name,name_type
35167,"Mitchell, Andrea",Person
35168,"Mitchell, George",Person
35169,"Miyazawa, Prime Minister Kiichi",Corporation
35170,"Moore, Jim",Person
35171,"Moore, Rudi, Jr.",Person
35172,"Morgan, James",Person
35173,"Morris, Dick",Person
35175,"Murdoch, Ellen Press",Person
35176,"Myers, Dee Dee",Person
35177,"Neuman, Joe",Person
35178,"Neustadt, Richard",Person
35179,"Nussbaum, Bernard W.",Person
35180,"Oakley, Meredith",Person
35181,"Oates, Joyce Carol",Person
35182,"Osborne, David",Person
35183,"Oxman, Stephen",Person
35184,"Panetta, Leon E.",Person
35185,"Parker, Max",Person
35186,"Paster, Howard",Person
35187,"Peters, Charles",Person
35188,"Piercy, Jan",Person
35189,"Pious, Richard",Person
35190,"Powell, General Colin",Corporation
35191,"Purvis, Joe",Person
35192,"Quindlen, Anna",Person
35193,"Rangel, Charles",Person
35194,"Rather, Dan",Person
35195,"Reese, Kenneth",Person
35196,"Rice, Condoleeza",Corporation
35197,"Rivlin, Alice",Person
35198,"Rodham, Dorothy",Person
35200,"Rodham, Hugh",Person
35202,"Rosco, Carol",Person
35203,"Rubin, Robert",Person
35204,"Schaffer, Beverly Basset",Person
35205,"Shalala, Donna",Person
35206,"Sheehy, Gail",Person
35207,"Smith, Stephen",Person
35208,"Spurlin, Virgil",Person
35209,"Staley, Carolyn (Yeldell)",Person
35210,"Taylor, Donna",Person
35211,"Toricelli, Robert",Person
35212,"Walters, Mrs.",Person
35213,"Warner, Judith",Person
35214,"Watkins, David",Person
35215,"Wattenberg, Martin P.",Person
35216,"Wenner, Jann S.",Person
35217,"White, Frank",Person
35218,"White, Randy",Person
35219,"Williams, Lee",Person
35220,"Williams, Margaret",Person
35221,"Wills, Gary",Person
35222,"Wilson, Edith",Person
35223,"Winter, David G.",Person
35224,"Woods, Henry",Person
35225,"Woodward, Bob",Person
35226,"Wright, Betsey",Person
35227,"Wright, George, Jr.",Person
35229,"Young, Buddy",Person
35230,"Addessa, Rita",Person
35231,"Alioto, Joseph Lawrence",Person
35232,"Allen, Robert C.",Person
35233,"Altaian, D.",Person
35234,"Aurand, S.",Person
35235,"Bacon, M.",Person
35236,"Bacon, W.",Person
35238,"Balswick, J.",Person
35239,"Bamber, L.",Person
35240,"Barger, G.",Person
35241,"Barry, L.",Person
35243,"Baxter, L.",Person
35244,"Beauvoir, Simone de",Person
35245,"Beck, E. T.",Person
35246,"Becker, H. S.",Person
35250,"Bennett, P.",Person
35252,"Best, P.",Person
35254,"Bittner, Egon",Person
35255,"Bitzer, L.",Person
35256,"Blasband, D.",Corporation
35257,"Blume, J.",Person
35259,"Bockman, P.",Person
35261,"Bray, Alan",Person
35262,"Brock, B.",Person
35263,"Brogan, J. E.",Person
35264,"Broumas, O.",Person
35265,"Brown, Howard",Person
35266,"Brown, Ralph",Person
35267,"Brummet, B.",Person
35269,"Burgoon, J. K.",Person
35271,"Bussen, J.",Person
35273,"Butler, K.",Person
35275,"Cass, Vivienne",Person
35276,"Cate, R.",Person
35277,"Cathcart, R.",Person
35279,"Chambers, Aidan",Person
35280,"Chelune, G.",Person
35282,"Choper, J.",Person
35283,"Clarenbach, D.",Person
35284,"Cline, R.",Person
35285,"Coates, D.",Person
35286,"Cobhen, L.",Person
35287,"Cochran, S. D.",Person
35288,"Cody, M.",Person
35289,"Colby, D. C",Person
35290,"Coleman, D.",Person
35291,"Comstock, G.",Person
35292,"Conger, R.",Person
35293,"Conrad, P.",Person
35294,"Cook, P.",Person
35295,"Cook, T. E.",Person
35296,"Crew, L.",Person
35297,"Cruikshank, M.",Person
35298,"Cuddihy, J. M.",Person
35299,"Cunningham, J.",Person
35300,"Custen, G.",Person
35301,"D'Acci, J.",Person
35302,"Dailey, D. M.",Person
35304,"Dank, B.",Person
35305,"Darsey, J.",Person
35306,"Davenport, D.",Person
35307,"Davidson, S.",Person
35308,"Deb, E.",Person
35309,"Delia, J. G.",Person
35310,"D'Emilio, J.",Person
35311,"Denicola, R.",Person
35312,"Desky, C",Person
35313,"DeVito, J. A.",Person
35314,"Dienst, E.",Person
35315,"Dixon, B.",Person
35316,"Donelson, K. L.",Person
35317,"Donovan, J.",Person
35319,"Downs, V.",Person
35320,"Duck, S.",Person
35321,"Duffy, S. M.",Person
35322,"Dworkin, R.",Person
35323,"Edwards, M.",Person
35324,"Egoff, S.",Corporation
35325,"Ehrlich, L.",Person
35326,"Ellenberger, H.",Person
35328,"Emmons, Carol-Ann",Person
35329,"Enrico, D.",Person
35330,"Epstein, Robert",Person
35331,"Farber, Stephen",Person
35332,"Finley, K.",Person
35333,"Fischli, Ronald",Person
35334,"Fishman, P.",Person
35336,"Fitzpatrick, M. A.",Person
35337,"Flynn, E. A.",Person
35338,"Fontaine, C",Person
35339,"Foote, F.",Person
35341,"Forte, J.",Person
35342,"Foss, K. A.",Person
35343,"Foss, S. K.",Person
35344,"Freedman, M.",Person
35345,"Frith, S.",Person
35347,"Fuoss, K.",Person
35348,"Gaff, J. G.",Person
35349,"Gary, A. L.",Person
35350,"Geto, E.",Person
35354,"Giovanni, N.",Person
35355,"Gittings, B.",Person
35357,"Gofmian, E.",Person
35358,"Goldberg, M.",Person
35359,"Goldstein, P.",Person
35362,"Gordon, N.",Person
35363,"Gottman, M. M.",Person
35364,"Grahn, J.",Person
35365,"Grassi, Ernesto",Person
35366,"Green, R. J.",Person
35367,"Grisham, L.",Person
35368,"Grosnick, W. A.",Person
35370,"Gurko, J.",Person
35371,"Guthrie, S. R.",Person
35372,"Hale, J. L.",Person
35373,"Hall, Lynn",Person
35374,"Halpern, D.",Person
35375,"Hammond, R.",Person
35376,"Hanlon, E.",Person
35377,"Hantzig, D.",Person
35378,"Hantzis, D. M.",Person
35379,"Harbeck, K. M.",Person
35381,"Harry, J.",Person
35382,"Hatfield, L. D.",Person
35383,"Heilbrun, C. G.",Person
35384,"Hencken, J.",Person
35385,"Hendrick, C",Person
35386,"Hendrick, S.",Person
35387,"Henry, W.",Person
35388,"Heron, Ann",Person
35389,"Hill, C",Person
35390,"Hill, G.",Person
35391,"Hocker, W. T.",Person
35392,"Hocquenghem, G.",Corporation
35393,"Holland, L",Person
35395,"Hollinghurst, A.",Person
35396,"Hopkins, Anthony",Person
35397,"Hopkins, J.",Person
35398,"Homey, K.",Corporation
35399,"Horowitz, Irving",Person
35400,"Hudson, Rock",Person
35401,"Hughes, H.",Person
35402,"Indvik, J.",Person
35403,"Isherwood, C",Person
35404,"Iwaniszek, J.",Person
35405,"Jamieson, Kathleen",Person
35406,"Jandt, F.",Person
35407,"Javidi, M.",Person
35408,"Jent, D.",Person
35409,"Johnson, Mark",Person
35411,"Joseph, Jill G.",Person
35412,"Jourard, S.",Person
35413,"Kagay, M. R.",Person
35414,"Kamisar, Y.",Person
35415,"Karlen, A.",Person
35416,"Katz, J.",Person
35417,"Kelley, H.",Person
35418,"Kerr, D.",Person
35419,"Kessler, R.",Person
35420,"Kinsey, A.",Person
35421,"Kirk, M.",Person
35422,"Kitch, E.",Person
35423,"Kleck, R.",Person
35424,"Kline, W.",Person
35425,"Kopp, Q.",Person
35426,"Kozac, E. B.",Person
35427,"Krippendorf, K.",Person
35428,"Kuhn, A.",Person
35429,"Kurdeck, L. A.",Person
35430,"Lamble, D.",Person
35431,"Latham, J.",Person
35432,"Lauritsen, J.",Person
35433,"Lee, J. A.",Person
35434,"Lefebvre, C",Person
35435,"Lessl, T.",Person
35436,"Lever, J.",Person
35437,"Levy, E.",Person
35438,"Lewis, R. A.",Person
35440,"Lilly, M.",Person
35441,"Lindquist, C",Person
35442,"Lloyd, S.",Person
35443,"Lockhart, W.",Person
35444,"Lorch, M.",Person
35445,"Lovell, T.",Person
35446,"Lovely, R.",Person
35447,"Lowry, S. P.",Person
35448,"Luckmann, T.",Person
35449,"Lund, M.",Person
35450,"Lyman, S. M.",Person
35451,"Lyons, D.",Person
35452,"Madsen, H.",Person
35453,"Madson, R.",Person
35454,"Malinowski, B.",Person
35455,"Manahan, N.",Person
35456,"Mannion, K.",Person
35457,"Marcuse, H.",Person
35458,"Marks, M.",Person
35459,"Marmor, J.",Person
35460,"Marrow, J.",Person
35461,"Matthews, M.",Person
35462,"Mattison, A. M.",Person
35463,"McCall, G. J.",Person
35464,"McCandless, R.",Person
35465,"McCormick, J.",Person
35466,"McDaniel, J.",Person
35467,"McKeachie, W. J.",Corporation
35468,"McLeod, A. S.",Person
35469,"McNaron, T. A. H.",Person
35470,"McWhirter, D. P.",Person
35471,"Mead, G. H.",Person
35472,"Meyer, C",Person
35473,"Miall, C",Person
35474,"Milardo, R. M.",Person
35475,"Milavsky, R.",Person
35476,"Milk, H.",Person
35477,"Millar, F. E.",Person
35478,"Miller, C",Person
35479,"Miller, G.",Person
35480,"Mims, F. H.",Person
35481,"Monteflores, C. de",Person
35482,"Montgomery, K.",Person
35483,"Mooney, C",Person
35484,"Mordden, E.",Person
35485,"Moritz, M.",Person
35486,"Morotta, T.",Person
35487,"Morris, W.",Person
35488,"Morrison, T.",Person
35489,"Mosca, F.",Person
35490,"Moskowitz, R.",Person
35491,"Newman, C",Person
35492,"Nilsen, A. P.",Person
35493,"Norris, W. P.",Person
35494,"Nudd, D.",Person
35495,"Nunnally, J.",Person
35496,"Nussbaum, J. F.",Person
35497,"Oberstone, A.",Corporation
35498,"O'Brien, K.",Person
35499,"O'Connor, J. J.",Person
35500,"O'Connor, J. C.",Person
35501,"Olson, A. M.",Person
35502,"Oravec, C",Person
35503,"Orlinsky, H.",Person
35504,"Ortleb, C",Person
35505,"Osgood, C. E.",Person
35506,"Paine, T.",Person
35507,"Peek, C",Person
35508,"Peplau, L. A.",Corporation
35509,"Perlman, H.",Person
35510,"Pharr, S.",Person
35511,Philpott J.,Person
35512,"Ponse, B.",Person
35513,"Pribram, D.",Person
35514,"Ramsey, J.",Person
35515,"Raymond, J.",Person
35516,"Reardon, K.",Person
35517,"Reid, J.",Person
35518,"Richardson, J.",Person
35519,"Robertson, R.",Person
35520,"Rogers, C. R.",Person
35521,"Rogers-Millar, L. E.",Corporation
35522,"Rook, K.",Person
35523,"Rosenberg, C",Person
35524,"Rossi, A.",Person
35525,"Rubin, Z.",Person
35526,"Rusbult, C",Person
35527,"Russo, V.",Person
35528,"Sagarin, E.",Person
35529,"St. George, S.",Person
35530,"Samuels, G.",Person
35531,"Sarton, M.",Person
35532,"Schaef, A.",Person
35533,"Schaefer, C",Person
35534,"Schambler, G.",Corporation
35535,"Scheingold, S.",Corporation
35536,"Schlesinger, A.",Person
35537,"Schmeichen, R.",Corporation
35538,"Schmitt, J.",Person
35539,"Schneider, J.",Person
35540,"Schultz, S.",Person
35541,"Schur, E.",Person
35543,"Schweickart, P.",Person
35544,"Scoppettone, S.",Corporation
35545,"Scott, M.",Person
35546,"Scott, R. L.",Person
35547,"Sedgwick, E.",Person
35548,"Segrest, M.",Person
35549,"Seibold, D.",Person
35550,"Shapiro, J.",Person
35551,"Shaughnessy, R.",Person
35552,"Shilts, R.",Person
35553,"Shui, L. K.",Person
35554,"Siegel, P.",Person
35555,"Simmons, J. L.",Person
35556,"Sink, C",Person
35557,"Slapion-Foote, M.",Person
35558,"Smeal, E.",Person
35559,"Sotomayer, D.",Person
35560,"Stein, G.",Person
35561,"Steinfatt, T. M.",Person
35562,"Stiles, W.",Person
35563,"Stipp, H.",Person
35564,"Straayer, C",Person
35565,"Strauss, A.",Person
35566,"Strickland, B.",Person
35567,"Sukoneck, H.",Corporation
35569,"Swidler, W.",Person
35570,"Tannenbaum, P. H.",Person
35571,"Tasker, T.",Person
35572,"Tax, Meredith",Person
35573,"Taylor, J.",Person
35574,"Taylor, S.",Person
35575,"Thielens, W.",Person
35576,"Thompson, N.",Person
35577,"Thompson, T.",Person
35578,"Thorstad, D.",Person
35579,"Tilly, C",Person
35580,"Tipton, S.",Person
35581,"Tolen, S.",Person
35582,"Trapp, R.",Person
35583,"Tuller, N. R.",Person
35584,"Turque, B.",Corporation
35585,"Uribe, V.",Person
35587,"Von Hoffman, Nicholas",Person
35588,"Verene, Donald Phillip",Person
35589,"Vickers, Nancy J.",Person
35590,"Voeller, Bruce",Person
35591,"Waldron, J.",Person
35592,"Walker, J.",Person
35593,"Walter, D.",Person
35594,"Wander, P.",Person
35595,"Weakland, R.",Person
35596,"Weber, M.",Person
35597,"Weinberg, M.",Person
35598,"Weiss, M.",Person
35599,"Wells, J.",Person
35600,"Wersba, B.",Person
35601,"White, E.",Person
35602,"Whitman, W.",Person
35603,"Wiggins, G.",Person
35604,"Wilch, R.",Person
35605,"Williams, C. J.",Person
35606,"Williamson, R. N.",Person
35607,"Wilmot, W.",Person
35608,"Wilson, R. C",Person
35609,"Winston, T.",Person
35611,"Wolff, R. P.",Person
35612,"Wong, M.",Person
35614,"Wood, L.",Person
35615,"Woolf, V.",Person
35616,"Wortman, C",Person
35617,"Wright, R.",Person
35618,"Yablon, Gilbert",Person
35619,"Zacks, Ellie",Person
35620,"Zeck, Shari",Person
35621,Sande Zeig American film director,Corporation
35622,Anton C. Zijderveld niederländischer Soziologe,Corporation
35623,Bonnie Zimmerman,Person
35624,"Zinnser, Judith",Person
35625,AB70 (Wisconsin's gay rights bill),Corporation
35631,After the Ball,Person
35633,Alice Doesn't Live Here Anymore,Corporation
35634,Alliance of Gay and Lesbian Artists (AGLA),Corporation
35635,Amateur Sports Act,Corporation
35636,Applied communication,Corporation
35641,"Beautiful Room Is Empty, The",Corporation
35643,Beverly Hills 90210,Corporation
35644,Board of Permit Appeals (in San Francisco),Corporation
35645,Board of Supervisors (in San Francisco),Corporation
35650,"""Boy's Own Magazine""",Corporation
35651,"Boy's Own Story, A",Corporation
35653,"Briggs, John",Person
35654,Buggery,Corporation
35655,Cagney and Lacey,Household
35656,"California Assembly, Milk's 1976 campaign for",Corporation
35657,"Milk, Harvey",Person
35658,Care orientation,Corporation
35659,Castro,Person
35660,Colorado for Family Values,Corporation
35670,Self-disclosure,Corporation
35671,"Communication, in gay and lesbian relationships",Corporation
35675,"Containment, of gays in YA fiction",Corporation
35676,Couples National Network,Corporation
35679,Cross-gender casting/performance,Corporation
35680,Dade County Coalition for Humanistic Rights of Gays,Corporation
35681,Designing Women,Person
35686,Dignity,Person
35687,Direct-indirect disclosure of sexual orientation,Corporation
35688,Discreditable,Person
35689,Discredited,Person
35690,"Doogie Howser, M.D.",Person
35691,Due process,Person
35692,"Early Frost, An",Person
35693,"Equalizer, The",Corporation
35694,Equal Justice,Person
35696,Fair orientation,Corporation
35697,Feminine role behavior,Corporation
35700,Folly,Person
35701,Gay Games,Person
35702,Gay identity,Corporation
35703,Gay Media Task Force,Corporation
35704,Gay men and lesbians on television,Corporation
35705,Gay Olympics,Person
35706,Gayspeak,Person
35707,Gallup poll,Person
35713,Generic aspect (of gay and lesbian communication research),Corporation
35714,Golden Girls,Person
35717,Heartbeat,Person
35721,Heterosexual display,Corporation
35722,Heterosexual signification,Corporation
35723,"Hogan Family, The",Corporation
35725,"Homosexuality, as stigma",Corporation
35730,Homosexual relationships,Corporation
35731,Hope Speech,Person
35732,Hotel,Person
35733,Houston Knights,Person
35734,Hunter,Person
35735,Ideographic aspect (of gay and lesbian communication research),Corporation
35737,"Independence, in RDI",Corporation
35738,Independent couples,Corporation
35739,Initiated-noninitiated disclosure of sexual orientation,Corporation
35740,Insider/outsider,Person
35741,International Olympics Committee vs. San Francisco Arts and Athletics (IOC vs. SFAA),Corporation
35746,Italian humanists,Corporation
35747,Justified-nonjustified disclosure of sexual orientation,Corporation
35748,Julia,Person
35749,Klute,Person
35750,"Kozinski, Alex",Person
35751,L.A. Law,Person
35752,Lanham Act,Corporation
35754,Leg Work,Person
35760,Lesbiphobia,Person
35761,"Literature, politics of male homosexuality in",Corporation
35763,Marginality,Corporation
35764,Masculine role behavior,Corporation
35765,Matachinos,Person
35766,maternalism,Person
35767,"McCartney, William",Person
35768,Midnight Caller,Person
35769,Midwifery,Person
35770,Mildred Pierce,Person
35777,Mixed couples,Corporation
35778,Moderation,Person
35779,"Moscone, George",Person
35780,Mr. Belvedere,Person
35781,Myth,Person
35782,Narrative closure,Corporation
35783,National Gay Rights Advocates,Corporation
35784,New Christian Right,Corporation
35785,New York Times vs. Sullivan,Corporation
35786,"Nimmer, Melville",Corporation
35787,Nocturnes for the King of Naples,Corporation
35788,Outcome of self-disclosure of sexual orientation,Corporation
35789,Palmore vs. Sidoti,Corporation
35791,Person with AIDS (PWA),Corporation
35793,Postmodern rhetorical theory and criticism,Corporation
35794,"Powell, Lewis",Person
35795,Presence/absence (of gays in YA fiction),Corporation
35796,Privatization,Person
35797,Problem-realism texts,Corporation
35798,Problems in partners,Corporation
35800,Recuperation,Person
35801,Relational Dimensions Instrument (RDI),Corporation
35802,Relational typology,Corporation
35803,Relationship dynamics,Corporation
35804,Relationship stress,Person
35805,Responses to crises,Corporation
35806,Reversal,Person
35808,States Olympic Committee (SFAA vs. USOC),Corporation
35812,"Second Sex, The",Corporation
35813,Selective enforcement,Corporation
35814,Separate couples,Corporation
35815,Sexual issues and gay relationships,Corporation
35816,"Siniora, Alfred",Person
35817,"Smith, Scott",Person
35826,State agent,Corporation
35827,State's action,Corporation
35828,States of Desire,Corporation
35829,Statutory construction,Corporation
